State,County,FIPS,MapDate,DSCI
NM,Sandoval County,35043,20080916,47
NM,Sandoval County,35043,20080923,47
NM,Sandoval County,35043,20080930,47
NM,Sandoval County,35043,20081007,47
NM,Sandoval County,35043,20081014,52
NM,Sandoval County,35043,20081021,53
NM,Sandoval County,35043,20081028,52
NM,Sandoval County,35043,20081104,52
NM,Sandoval County,35043,20081111,47
NM,Sandoval County,35043,20081118,100
NM,Sandoval County,35043,20081125,100
NM,Sandoval County,35043,20081202,100
NM,Sandoval County,35043,20081209,100
NM,Sandoval County,35043,20081216,100
NM,Sandoval County,35043,20081223,100
NM,Sandoval County,35043,20081230,98
NM,Sandoval County,35043,20090106,0
NM,Sandoval County,35043,20090113,0
NM,Sandoval County,35043,20090120,0
NM,Sandoval County,35043,20090127,0
NM,Sandoval County,35043,20090203,0
NM,Sandoval County,35043,20090210,0
NM,Sandoval County,35043,20090217,0
NM,Sandoval County,35043,20090224,0
NM,Sandoval County,35043,20090303,0
NM,Sandoval County,35043,20090310,0
NM,Sandoval County,35043,20090317,0
NM,Sandoval County,35043,20090324,0
NM,Sandoval County,35043,20090331,0
NM,Sandoval County,35043,20090407,0
NM,Sandoval County,35043,20090414,7
NM,Sandoval County,35043,20090421,20
NM,Sandoval County,35043,20090428,20
NM,Sandoval County,35043,20090505,20
NM,Sandoval County,35043,20090512,20
NM,Sandoval County,35043,20090519,20
NM,Sandoval County,35043,20090526,0
NM,Sandoval County,35043,20090602,0
NM,Sandoval County,35043,20090609,0
NM,Sandoval County,35043,20090616,0
NM,Sandoval County,35043,20090623,0
NM,Sandoval County,35043,20090630,0
NM,Sandoval County,35043,20090707,0
NM,Sandoval County,35043,20090714,0
NM,Sandoval County,35043,20090721,0
NM,Sandoval County,35043,20090728,0
NM,Sandoval County,35043,20090804,0
NM,Sandoval County,35043,20090811,0
NM,Sandoval County,35043,20090818,0
NM,Sandoval County,35043,20090825,0
NM,Sandoval County,35043,20090901,0
NM,Sandoval County,35043,20090908,4
NM,Sandoval County,35043,20090915,4
NM,Sandoval County,35043,20090922,0
NM,Sandoval County,35043,20090929,0
NM,Sandoval County,35043,20091006,0
NM,Sandoval County,35043,20091013,0
NM,Sandoval County,35043,20091020,0
NM,Sandoval County,35043,20091027,0
NM,Sandoval County,35043,20091103,0
NM,Sandoval County,35043,20091110,0
NM,Sandoval County,35043,20091117,0
NM,Sandoval County,35043,20091124,0
NM,Sandoval County,35043,20091201,0
NM,Sandoval County,35043,20091208,0
NM,Sandoval County,35043,20091215,0
NM,Sandoval County,35043,20091222,0
NM,Sandoval County,35043,20091229,0
NM,Sandoval County,35043,20100105,0
NM,Sandoval County,35043,20100112,100
NM,Sandoval County,35043,20100119,100
NM,Sandoval County,35043,20100126,88
NM,Sandoval County,35043,20100202,88
NM,Sandoval County,35043,20100209,88
NM,Sandoval County,35043,20100216,89
NM,Sandoval County,35043,20100223,89
NM,Sandoval County,35043,20100302,89
NM,Sandoval County,35043,20100309,59
NM,Sandoval County,35043,20100316,59
NM,Sandoval County,35043,20100323,33
NM,Sandoval County,35043,20100330,33
NM,Sandoval County,35043,20100406,33
NM,Sandoval County,35043,20100413,33
NM,Sandoval County,35043,20100420,32
NM,Sandoval County,35043,20100427,32
NM,Sandoval County,35043,20100504,32
NM,Sandoval County,35043,20100511,31
NM,Sandoval County,35043,20100518,31
NM,Sandoval County,35043,20100525,52
NM,Sandoval County,35043,20100601,52
NM,Sandoval County,35043,20100608,55
NM,Sandoval County,35043,20100615,156
NM,Sandoval County,35043,20100622,156
NM,Sandoval County,35043,20100629,156
NM,Sandoval County,35043,20100706,156
NM,Sandoval County,35043,20100713,156
NM,Sandoval County,35043,20100720,200
NM,Sandoval County,35043,20100727,154
NM,Sandoval County,35043,20100803,77
NM,Sandoval County,35043,20100810,77
NM,Sandoval County,35043,20100817,77
NM,Sandoval County,35043,20100824,77
NM,Sandoval County,35043,20100831,77
NM,Sandoval County,35043,20100907,77
NM,Sandoval County,35043,20100914,77
NM,Sandoval County,35043,20100921,77
NM,Sandoval County,35043,20100928,77
NM,Sandoval County,35043,20101005,77
NM,Sandoval County,35043,20101012,77
NM,Sandoval County,35043,20101019,77
NM,Sandoval County,35043,20101026,78
NM,Sandoval County,35043,20101102,78
NM,Sandoval County,35043,20101109,78
NM,Sandoval County,35043,20101116,78
NM,Sandoval County,35043,20101123,78
NM,Sandoval County,35043,20101130,78
NM,Sandoval County,35043,20101207,99
NM,Sandoval County,35043,20101214,100
NM,Sandoval County,35043,20101221,100
NM,Sandoval County,35043,20101228,100
NM,Sandoval County,35043,20110104,100
NM,Sandoval County,35043,20110111,100
NM,Sandoval County,35043,20110118,100
NM,Sandoval County,35043,20110125,100
NM,Sandoval County,35043,20110201,100
NM,Sandoval County,35043,20110208,96
NM,Sandoval County,35043,20110215,96
NM,Sandoval County,35043,20110222,96
NM,Sandoval County,35043,20110301,96
NM,Sandoval County,35043,20110308,96
NM,Sandoval County,35043,20110315,145
NM,Sandoval County,35043,20110322,186
NM,Sandoval County,35043,20110329,269
NM,Sandoval County,35043,20110405,279
NM,Sandoval County,35043,20110412,277
NM,Sandoval County,35043,20110419,277
NM,Sandoval County,35043,20110426,277
NM,Sandoval County,35043,20110503,278
NM,Sandoval County,35043,20110510,278
NM,Sandoval County,35043,20110517,279
NM,Sandoval County,35043,20110524,279
NM,Sandoval County,35043,20110531,279
NM,Sandoval County,35043,20110607,279
NM,Sandoval County,35043,20110614,279
NM,Sandoval County,35043,20110621,279
NM,Sandoval County,35043,20110628,306
NM,Sandoval County,35043,20110705,306
NM,Sandoval County,35043,20110712,306
NM,Sandoval County,35043,20110719,307
NM,Sandoval County,35043,20110726,307
NM,Sandoval County,35043,20110802,307
NM,Sandoval County,35043,20110809,307
NM,Sandoval County,35043,20110816,307
NM,Sandoval County,35043,20110823,307
NM,Sandoval County,35043,20110830,307
NM,Sandoval County,35043,20110906,323
NM,Sandoval County,35043,20110913,323
NM,Sandoval County,35043,20110920,314
NM,Sandoval County,35043,20110927,314
NM,Sandoval County,35043,20111004,321
NM,Sandoval County,35043,20111011,313
NM,Sandoval County,35043,20111018,313
NM,Sandoval County,35043,20111025,313
NM,Sandoval County,35043,20111101,313
NM,Sandoval County,35043,20111108,313
NM,Sandoval County,35043,20111115,315
NM,Sandoval County,35043,20111122,315
NM,Sandoval County,35043,20111129,315
NM,Sandoval County,35043,20111206,287
NM,Sandoval County,35043,20111213,271
NM,Sandoval County,35043,20111220,271
NM,Sandoval County,35043,20111227,271
NM,Sandoval County,35043,20120103,271
NM,Sandoval County,35043,20120110,271
NM,Sandoval County,35043,20120117,264
NM,Sandoval County,35043,20120124,264
NM,Sandoval County,35043,20120131,264
NM,Sandoval County,35043,20120207,264
NM,Sandoval County,35043,20120214,168
NM,Sandoval County,35043,20120221,168
NM,Sandoval County,35043,20120228,168
NM,Sandoval County,35043,20120306,168
NM,Sandoval County,35043,20120313,168
NM,Sandoval County,35043,20120320,168
NM,Sandoval County,35043,20120327,168
NM,Sandoval County,35043,20120403,168
NM,Sandoval County,35043,20120410,133
NM,Sandoval County,35043,20120417,133
NM,Sandoval County,35043,20120424,133
NM,Sandoval County,35043,20120501,133
NM,Sandoval County,35043,20120508,176
NM,Sandoval County,35043,20120515,176
NM,Sandoval County,35043,20120522,200
NM,Sandoval County,35043,20120529,200
NM,Sandoval County,35043,20120605,200
NM,Sandoval County,35043,20120612,206
NM,Sandoval County,35043,20120619,244
NM,Sandoval County,35043,20120626,244
NM,Sandoval County,35043,20120703,243
NM,Sandoval County,35043,20120710,213
NM,Sandoval County,35043,20120717,213
NM,Sandoval County,35043,20120724,213
NM,Sandoval County,35043,20120731,213
NM,Sandoval County,35043,20120807,212
NM,Sandoval County,35043,20120814,212
NM,Sandoval County,35043,20120821,212
NM,Sandoval County,35043,20120828,213
NM,Sandoval County,35043,20120904,211
NM,Sandoval County,35043,20120911,209
NM,Sandoval County,35043,20120918,209
NM,Sandoval County,35043,20120925,209
NM,Sandoval County,35043,20121002,204
NM,Sandoval County,35043,20121009,204
NM,Sandoval County,35043,20121016,211
NM,Sandoval County,35043,20121023,211
NM,Sandoval County,35043,20121030,211
NM,Sandoval County,35043,20121106,211
NM,Sandoval County,35043,20121113,211
NM,Sandoval County,35043,20121120,211
NM,Sandoval County,35043,20121127,300
NM,Sandoval County,35043,20121204,300
NM,Sandoval County,35043,20121211,300
NM,Sandoval County,35043,20121218,300
NM,Sandoval County,35043,20121225,300
NM,Sandoval County,35043,20130101,300
NM,Sandoval County,35043,20130108,300
NM,Sandoval County,35043,20130115,300
NM,Sandoval County,35043,20130122,300
NM,Sandoval County,35043,20130129,300
NM,Sandoval County,35043,20130205,300
NM,Sandoval County,35043,20130212,300
NM,Sandoval County,35043,20130219,340
NM,Sandoval County,35043,20130226,340
NM,Sandoval County,35043,20130305,340
NM,Sandoval County,35043,20130312,339
NM,Sandoval County,35043,20130319,339
NM,Sandoval County,35043,20130326,339
NM,Sandoval County,35043,20130402,339
NM,Sandoval County,35043,20130409,339
NM,Sandoval County,35043,20130416,339
NM,Sandoval County,35043,20130423,339
NM,Sandoval County,35043,20130430,373
NM,Sandoval County,35043,20130507,376
NM,Sandoval County,35043,20130514,377
NM,Sandoval County,35043,20130521,377
NM,Sandoval County,35043,20130528,377
NM,Sandoval County,35043,20130604,377
NM,Sandoval County,35043,20130611,377
NM,Sandoval County,35043,20130618,415
NM,Sandoval County,35043,20130625,431
NM,Sandoval County,35043,20130702,431
NM,Sandoval County,35043,20130709,431
NM,Sandoval County,35043,20130716,431
NM,Sandoval County,35043,20130723,431
NM,Sandoval County,35043,20130730,431
NM,Sandoval County,35043,20130806,408
NM,Sandoval County,35043,20130813,408
NM,Sandoval County,35043,20130820,379
NM,Sandoval County,35043,20130827,379
NM,Sandoval County,35043,20130903,378
NM,Sandoval County,35043,20130910,378
NM,Sandoval County,35043,20130917,274
NM,Sandoval County,35043,20130924,201
NM,Sandoval County,35043,20131001,201
NM,Sandoval County,35043,20131008,201
NM,Sandoval County,35043,20131015,201
NM,Sandoval County,35043,20131022,201
NM,Sandoval County,35043,20131029,201
NM,Sandoval County,35043,20131105,201
NM,Sandoval County,35043,20131112,201
NM,Sandoval County,35043,20131119,201
NM,Sandoval County,35043,20131126,147
NM,Sandoval County,35043,20131203,147
NM,Sandoval County,35043,20131210,147
NM,Sandoval County,35043,20131217,147
NM,Sandoval County,35043,20131224,147
NM,Sandoval County,35043,20131231,147
NM,Sandoval County,35043,20140107,147
NM,Sandoval County,35043,20140114,148
NM,Sandoval County,35043,20140121,148
NM,Sandoval County,35043,20140128,211
NM,Sandoval County,35043,20140204,211
NM,Sandoval County,35043,20140211,211
NM,Sandoval County,35043,20140218,211
NM,Sandoval County,35043,20140225,211
NM,Sandoval County,35043,20140304,215
NM,Sandoval County,35043,20140311,215
NM,Sandoval County,35043,20140318,215
NM,Sandoval County,35043,20140325,215
NM,Sandoval County,35043,20140401,215
NM,Sandoval County,35043,20140408,215
NM,Sandoval County,35043,20140415,215
NM,Sandoval County,35043,20140422,215
NM,Sandoval County,35043,20140429,217
NM,Sandoval County,35043,20140506,217
NM,Sandoval County,35043,20140513,217
NM,Sandoval County,35043,20140520,217
NM,Sandoval County,35043,20140527,217
NM,Sandoval County,35043,20140603,217
NM,Sandoval County,35043,20140610,217
NM,Sandoval County,35043,20140617,217
NM,Sandoval County,35043,20140624,217
NM,Sandoval County,35043,20140701,217
NM,Sandoval County,35043,20140708,218
NM,Sandoval County,35043,20140715,213
NM,Sandoval County,35043,20140722,213
NM,Sandoval County,35043,20140729,210
NM,Sandoval County,35043,20140805,171
NM,Sandoval County,35043,20140812,171
NM,Sandoval County,35043,20140819,172
NM,Sandoval County,35043,20140826,199
NM,Sandoval County,35043,20140902,199
NM,Sandoval County,35043,20140909,199
NM,Sandoval County,35043,20140916,199
NM,Sandoval County,35043,20140923,225
NM,Sandoval County,35043,20140930,225
NM,Sandoval County,35043,20141007,225
NM,Sandoval County,35043,20141014,225
NM,Sandoval County,35043,20141021,216
NM,Sandoval County,35043,20141028,216
NM,Sandoval County,35043,20141104,216
NM,Sandoval County,35043,20141111,216
NM,Sandoval County,35043,20141118,216
NM,Sandoval County,35043,20141125,216
NM,Sandoval County,35043,20141202,226
NM,Sandoval County,35043,20141209,226
NM,Sandoval County,35043,20141216,226
NM,Sandoval County,35043,20141223,226
NM,Sandoval County,35043,20141230,226
NM,Sandoval County,35043,20150106,226
NM,Sandoval County,35043,20150113,226
NM,Sandoval County,35043,20150120,226
NM,Sandoval County,35043,20150127,226
NM,Sandoval County,35043,20150203,226
NM,Sandoval County,35043,20150210,226
NM,Sandoval County,35043,20150217,228
NM,Sandoval County,35043,20150224,228
NM,Sandoval County,35043,20150303,228
NM,Sandoval County,35043,20150310,228
NM,Sandoval County,35043,20150317,228
NM,Sandoval County,35043,20150324,220
NM,Sandoval County,35043,20150331,220
NM,Sandoval County,35043,20150407,220
NM,Sandoval County,35043,20150414,220
NM,Sandoval County,35043,20150421,220
NM,Sandoval County,35043,20150428,220
NM,Sandoval County,35043,20150505,220
NM,Sandoval County,35043,20150512,220
NM,Sandoval County,35043,20150519,163
NM,Sandoval County,35043,20150526,158
NM,Sandoval County,35043,20150602,158
NM,Sandoval County,35043,20150609,153
NM,Sandoval County,35043,20150616,136
NM,Sandoval County,35043,20150623,104
NM,Sandoval County,35043,20150630,104
NM,Sandoval County,35043,20150707,104
NM,Sandoval County,35043,20150714,104
NM,Sandoval County,35043,20150721,104
NM,Sandoval County,35043,20150728,100
NM,Sandoval County,35043,20150804,100
NM,Sandoval County,35043,20150811,100
NM,Sandoval County,35043,20150818,100
NM,Sandoval County,35043,20150825,100
NM,Sandoval County,35043,20150901,100
NM,Sandoval County,35043,20150908,100
NM,Sandoval County,35043,20150915,100
NM,Sandoval County,35043,20150922,100
NM,Sandoval County,35043,20150929,100
NM,Sandoval County,35043,20151006,100
NM,Sandoval County,35043,20151013,100
NM,Sandoval County,35043,20151020,100
NM,Sandoval County,35043,20151027,92
NM,Sandoval County,35043,20151103,92
NM,Sandoval County,35043,20151110,92
NM,Sandoval County,35043,20151117,92
NM,Sandoval County,35043,20151124,92
NM,Sandoval County,35043,20151201,92
NM,Sandoval County,35043,20151208,92
NM,Sandoval County,35043,20151215,92
NM,Sandoval County,35043,20151222,92
NM,Sandoval County,35043,20151229,92
NM,Sandoval County,35043,20160105,2
NM,Sandoval County,35043,20160112,0
NM,Sandoval County,35043,20160119,0
NM,Sandoval County,35043,20160126,0
NM,Sandoval County,35043,20160202,0
NM,Sandoval County,35043,20160209,0
NM,Sandoval County,35043,20160216,0
NM,Sandoval County,35043,20160223,0
NM,Sandoval County,35043,20160301,0
NM,Sandoval County,35043,20160308,0
NM,Sandoval County,35043,20160315,1
NM,Sandoval County,35043,20160322,100
NM,Sandoval County,35043,20160329,100
NM,Sandoval County,35043,20160405,100
NM,Sandoval County,35043,20160412,100
NM,Sandoval County,35043,20160419,100
NM,Sandoval County,35043,20160426,100
NM,Sandoval County,35043,20160503,100
NM,Sandoval County,35043,20160510,100
NM,Sandoval County,35043,20160517,100
NM,Sandoval County,35043,20160524,100
NM,Sandoval County,35043,20160531,100
NM,Sandoval County,35043,20160607,100
NM,Sandoval County,35043,20160614,100
NM,Sandoval County,35043,20160621,100
NM,Sandoval County,35043,20160628,100
NM,Sandoval County,35043,20160705,100
NM,Sandoval County,35043,20160712,100
NM,Sandoval County,35043,20160719,100
NM,Sandoval County,35043,20160726,100
NM,Sandoval County,35043,20160802,100
NM,Sandoval County,35043,20160809,100
NM,Sandoval County,35043,20160816,100
NM,Sandoval County,35043,20160823,100
NM,Sandoval County,35043,20160830,100
NM,Sandoval County,35043,20160906,100
NM,Sandoval County,35043,20160913,93
NM,Sandoval County,35043,20160920,93
NM,Sandoval County,35043,20160927,93
NM,Sandoval County,35043,20161004,93
NM,Sandoval County,35043,20161011,93
NM,Sandoval County,35043,20161018,93
NM,Sandoval County,35043,20161025,93
NM,Sandoval County,35043,20161101,100
NM,Sandoval County,35043,20161108,100
NM,Sandoval County,35043,20161115,100
NM,Sandoval County,35043,20161122,100
NM,Sandoval County,35043,20161129,80
NM,Sandoval County,35043,20161206,80
NM,Sandoval County,35043,20161213,80
NM,Sandoval County,35043,20161220,80
NM,Sandoval County,35043,20161227,8
NM,Sandoval County,35043,20170103,8
NM,Sandoval County,35043,20170110,8
NM,Sandoval County,35043,20170117,8
NM,Sandoval County,35043,20170124,0
NM,Sandoval County,35043,20170131,0
NM,Sandoval County,35043,20170207,0
NM,Sandoval County,35043,20170214,0
NM,Sandoval County,35043,20170221,0
NM,Sandoval County,35043,20170228,0
NM,Sandoval County,35043,20170307,0
NM,Sandoval County,35043,20170314,0
NM,Sandoval County,35043,20170321,12
NM,Sandoval County,35043,20170328,12
NM,Sandoval County,35043,20170404,12
NM,Sandoval County,35043,20170411,12
NM,Sandoval County,35043,20170418,12
NM,Sandoval County,35043,20170425,12
NM,Sandoval County,35043,20170502,0
NM,Sandoval County,35043,20170509,0
NM,Sandoval County,35043,20170516,0
NM,Sandoval County,35043,20170523,0
NM,Sandoval County,35043,20170530,0
NM,Sandoval County,35043,20170606,0
NM,Sandoval County,35043,20170613,0
NM,Sandoval County,35043,20170620,0
NM,Sandoval County,35043,20170627,0
NM,Sandoval County,35043,20170704,0
NM,Sandoval County,35043,20170711,0
NM,Sandoval County,35043,20170718,0
NM,Sandoval County,35043,20170725,5
NM,Sandoval County,35043,20170801,0
NM,Sandoval County,35043,20170808,0
NM,Sandoval County,35043,20170815,0
NM,Sandoval County,35043,20170822,0
NM,Sandoval County,35043,20170829,0
NM,Sandoval County,35043,20170905,0
NM,Sandoval County,35043,20170912,0
NM,Sandoval County,35043,20170919,0
NM,Sandoval County,35043,20170926,0
NM,Sandoval County,35043,20171003,0
NM,Sandoval County,35043,20171010,0
NM,Sandoval County,35043,20171017,0
NM,Sandoval County,35043,20171024,0
NM,Sandoval County,35043,20171031,0
NM,Sandoval County,35043,20171107,0
NM,Sandoval County,35043,20171114,0
NM,Sandoval County,35043,20171121,0
NM,Sandoval County,35043,20171128,100
NM,Sandoval County,35043,20171205,100
NM,Sandoval County,35043,20171212,100
NM,Sandoval County,35043,20171219,100
NM,Sandoval County,35043,20171226,128
NM,Sandoval County,35043,20180102,188
NM,Sandoval County,35043,20180109,200
NM,Sandoval County,35043,20180116,200
NM,Sandoval County,35043,20180123,300
NM,Sandoval County,35043,20180130,300
NM,Sandoval County,35043,20180206,300
NM,Sandoval County,35043,20180213,318
NM,Sandoval County,35043,20180220,318
NM,Sandoval County,35043,20180227,318
NM,Sandoval County,35043,20180306,327
NM,Sandoval County,35043,20180313,328
NM,Sandoval County,35043,20180320,328
NM,Sandoval County,35043,20180327,364
NM,Sandoval County,35043,20180403,365
NM,Sandoval County,35043,20180410,365
NM,Sandoval County,35043,20180417,365
NM,Sandoval County,35043,20180424,366
NM,Sandoval County,35043,20180501,366
NM,Sandoval County,35043,20180508,400
NM,Sandoval County,35043,20180515,446
NM,Sandoval County,35043,20180522,446
NM,Sandoval County,35043,20180529,446
NM,Sandoval County,35043,20180605,446
NM,Sandoval County,35043,20180612,446
NM,Sandoval County,35043,20180619,446
NM,Sandoval County,35043,20180626,446
NM,Sandoval County,35043,20180703,446
NM,Sandoval County,35043,20180710,446
NM,Sandoval County,35043,20180717,446
NM,Sandoval County,35043,20180724,446
NM,Sandoval County,35043,20180731,424
NM,Sandoval County,35043,20180807,409
NM,Sandoval County,35043,20180814,409
NM,Sandoval County,35043,20180821,409
NM,Sandoval County,35043,20180828,409
NM,Sandoval County,35043,20180904,409
NM,Sandoval County,35043,20180911,409
NM,Sandoval County,35043,20180918,409
NM,Sandoval County,35043,20180925,409
NM,Sandoval County,35043,20181002,409
NM,Sandoval County,35043,20181009,408
NM,Sandoval County,35043,20181016,408
NM,Sandoval County,35043,20181023,408
NM,Sandoval County,35043,20181030,367
NM,Sandoval County,35043,20181106,367
NM,Sandoval County,35043,20181113,367
NM,Sandoval County,35043,20181120,363
NM,Sandoval County,35043,20181127,363
NM,Sandoval County,35043,20181204,363
NM,Sandoval County,35043,20181211,363
NM,Sandoval County,35043,20181218,363
NM,Sandoval County,35043,20181225,363
NM,Sandoval County,35043,20190101,331
NM,Sandoval County,35043,20190108,331
NM,Sandoval County,35043,20190115,331
NM,Sandoval County,35043,20190122,286
NM,Sandoval County,35043,20190129,286
NM,Sandoval County,35043,20190205,286
NM,Sandoval County,35043,20190212,286
NM,Sandoval County,35043,20190219,286
NM,Sandoval County,35043,20190226,286
NM,Sandoval County,35043,20190305,286
NM,Sandoval County,35043,20190312,286
NM,Sandoval County,35043,20190319,250
NM,Sandoval County,35043,20190326,228
NM,Sandoval County,35043,20190402,228
NM,Sandoval County,35043,20190409,228
NM,Sandoval County,35043,20190416,228
NM,Sandoval County,35043,20190423,140
NM,Sandoval County,35043,20190430,140
NM,Sandoval County,35043,20190507,128
NM,Sandoval County,35043,20190514,128
NM,Sandoval County,35043,20190521,122
NM,Sandoval County,35043,20190528,122
NM,Sandoval County,35043,20190604,122
NM,Sandoval County,35043,20190611,40
NM,Sandoval County,35043,20190618,40
NM,Sandoval County,35043,20190625,40
NM,Sandoval County,35043,20190702,40
NM,Sandoval County,35043,20190709,40
NM,Sandoval County,35043,20190716,40
NM,Sandoval County,35043,20190723,40
NM,Sandoval County,35043,20190730,40
NM,Sandoval County,35043,20190806,45
NM,Sandoval County,35043,20190813,45
NM,Sandoval County,35043,20190820,47
NM,Sandoval County,35043,20190827,48
NM,Sandoval County,35043,20190903,48
NM,Sandoval County,35043,20190910,48
NM,Sandoval County,35043,20190917,48
NM,Sandoval County,35043,20190924,48
NM,Sandoval County,35043,20191001,48
NM,Sandoval County,35043,20191008,48
NM,Sandoval County,35043,20191015,110
NM,Sandoval County,35043,20191022,198
NM,Sandoval County,35043,20191029,198
NM,Sandoval County,35043,20191105,198
NM,Sandoval County,35043,20191112,201
NM,Sandoval County,35043,20191119,206
NM,Sandoval County,35043,20191126,206
NM,Sandoval County,35043,20191203,183
NM,Sandoval County,35043,20191210,182
NM,Sandoval County,35043,20191217,182
NM,Sandoval County,35043,20191224,182
NM,Sandoval County,35043,20191231,182
NM,Sandoval County,35043,20200107,182
NM,Sandoval County,35043,20200114,182
NM,Sandoval County,35043,20200121,182
NM,Sandoval County,35043,20200128,182
NM,Sandoval County,35043,20200204,182
NM,Sandoval County,35043,20200211,182
NM,Sandoval County,35043,20200218,172
NM,Sandoval County,35043,20200225,172
NM,Sandoval County,35043,20200303,172
NM,Sandoval County,35043,20200310,172
NM,Sandoval County,35043,20200317,172
NM,Sandoval County,35043,20200324,172
NM,Sandoval County,35043,20200331,171
NM,Sandoval County,35043,20200407,171
NM,Sandoval County,35043,20200414,171
NM,Sandoval County,35043,20200421,171
NM,Sandoval County,35043,20200428,171
NM,Sandoval County,35043,20200505,171
NM,Sandoval County,35043,20200512,171
NM,Sandoval County,35043,20200519,193
NM,Sandoval County,35043,20200526,193
NM,Sandoval County,35043,20200602,193
NM,Sandoval County,35043,20200609,194
NM,Sandoval County,35043,20200616,194
NM,Sandoval County,35043,20200623,194
NM,Sandoval County,35043,20200630,194
NM,Sandoval County,35043,20200707,195
NM,Sandoval County,35043,20200714,228
NM,Sandoval County,35043,20200721,242
NM,Sandoval County,35043,20200728,242
NM,Sandoval County,35043,20200804,286
NM,Sandoval County,35043,20200811,286
NM,Sandoval County,35043,20200818,286
NM,Sandoval County,35043,20200825,286
NM,Sandoval County,35043,20200901,323
NM,Sandoval County,35043,20200908,349
NM,Sandoval County,35043,20200915,345
NM,Sandoval County,35043,20200922,363
NM,Sandoval County,35043,20200929,371
NM,Sandoval County,35043,20201006,405
NM,Sandoval County,35043,20201013,405
NM,Sandoval County,35043,20201020,405
NM,Sandoval County,35043,20201027,405
NM,Sandoval County,35043,20201103,405
NM,Sandoval County,35043,20201110,436
NM,Sandoval County,35043,20201117,436
NM,Sandoval County,35043,20201124,449
NM,Sandoval County,35043,20201201,449
NM,Sandoval County,35043,20201208,449
NM,Sandoval County,35043,20201215,449
NM,Sandoval County,35043,20201222,449
NM,Sandoval County,35043,20201229,449
NM,Sandoval County,35043,20210105,449
NM,Sandoval County,35043,20210112,449
NM,Sandoval County,35043,20210119,449
NM,Sandoval County,35043,20210126,449
NM,Sandoval County,35043,20210202,450
NM,Sandoval County,35043,20210209,450
NM,Sandoval County,35043,20210216,450
NM,Sandoval County,35043,20210223,450
NM,Sandoval County,35043,20210302,450
NM,Sandoval County,35043,20210309,450
NM,Sandoval County,35043,20210316,450
NM,Sandoval County,35043,20210323,450
NM,Sandoval County,35043,20210330,450
NM,Sandoval County,35043,20210406,450
NM,Sandoval County,35043,20210413,450
NM,Sandoval County,35043,20210420,450
NM,Sandoval County,35043,20210427,450
NM,Sandoval County,35043,20210504,450
NM,Sandoval County,35043,20210511,450
NM,Sandoval County,35043,20210518,446
NM,Sandoval County,35043,20210525,446
NM,Sandoval County,35043,20210601,446
NM,Sandoval County,35043,20210608,446
NM,Sandoval County,35043,20210615,446
NM,Sandoval County,35043,20210622,446
NM,Sandoval County,35043,20210629,446
NM,Sandoval County,35043,20210706,446
NM,Sandoval County,35043,20210713,445
NM,Sandoval County,35043,20210720,404
NM,Sandoval County,35043,20210727,359
NM,Sandoval County,35043,20210803,357
NM,Sandoval County,35043,20210810,357
NM,Sandoval County,35043,20210817,355
NM,Sandoval County,35043,20210824,350
NM,Sandoval County,35043,20210831,344
NM,Sandoval County,35043,20210907,343
NM,Sandoval County,35043,20210914,343
NM,Sandoval County,35043,20210921,343
NM,Sandoval County,35043,20210928,343
NM,Sandoval County,35043,20211005,343
NM,Sandoval County,35043,20211012,343
NM,Sandoval County,35043,20211019,343
NM,Sandoval County,35043,20211026,343
NM,Sandoval County,35043,20211102,343
NM,Sandoval County,35043,20211109,343
NM,Sandoval County,35043,20211116,343
NM,Sandoval County,35043,20211123,343
NM,Sandoval County,35043,20211130,347
NM,Sandoval County,35043,20211207,347
NM,Sandoval County,35043,20211214,347
NM,Sandoval County,35043,20211221,347
NM,Sandoval County,35043,20211228,347
NM,Sandoval County,35043,20220104,347
NM,Sandoval County,35043,20220111,328
NM,Sandoval County,35043,20220118,328
NM,Sandoval County,35043,20220125,329
NM,Sandoval County,35043,20220201,329
NM,Sandoval County,35043,20220208,329
NM,Sandoval County,35043,20220215,329
NM,Sandoval County,35043,20220222,329
NM,Sandoval County,35043,20220301,329
NM,Sandoval County,35043,20220308,329
NM,Sandoval County,35043,20220315,340
NM,Sandoval County,35043,20220322,340
NM,Sandoval County,35043,20220329,340
NM,Sandoval County,35043,20220405,340
NM,Sandoval County,35043,20220412,340
NM,Sandoval County,35043,20220419,354
NM,Sandoval County,35043,20220426,397
NM,Sandoval County,35043,20220503,397
NM,Sandoval County,35043,20220510,397
NM,Sandoval County,35043,20220517,400
NM,Sandoval County,35043,20220524,400
NM,Sandoval County,35043,20220531,400
NM,Sandoval County,35043,20220607,400
NM,Sandoval County,35043,20220614,454
NM,Sandoval County,35043,20220621,454
NM,Sandoval County,35043,20220628,354
NM,Sandoval County,35043,20220705,355
NM,Sandoval County,35043,20220712,300
NM,Sandoval County,35043,20220719,300
NM,Sandoval County,35043,20220726,280
NM,Sandoval County,35043,20220802,274
NM,Sandoval County,35043,20220809,273
NM,Sandoval County,35043,20220816,272
NM,Sandoval County,35043,20220823,272
NM,Sandoval County,35043,20220830,272
NM,Sandoval County,35043,20220906,272
NM,Sandoval County,35043,20220913,271
NM,Sandoval County,35043,20220920,271
NM,Sandoval County,35043,20220927,267
NM,Sandoval County,35043,20221004,267
NM,Sandoval County,35043,20221011,251
